CUSTOMER_ID,SEGMENT,REGISTRATION_DATE,REGION
CUST_02791,Basic,2022-01-13,South
CUST_02792,Basic,2022-08-08,East
CUST_02793,Premium,2023-12-23,East
CUST_02794,Basic,2023-04-23,South
CUST_02795,Premium,2023-12-19,North
CUST_02796,Basic,2022-09-30,North
CUST_02797,Basic,2022-02-26,West
CUST_02798,Standard,2022-07-20,North
CUST_02799,Basic,2023-11-06,East
CUST_02800,Basic,2023-05-12,South
CUST_02801,Basic,2023-05-13,South
CUST_02802,Basic,2023-10-28,South
CUST_02803,Standard,2023-10-22,South
CUST_02804,Premium,2023-09-19,East
CUST_02805,Standard,2022-10-04,West
CUST_02806,Basic,2023-12-08,North
CUST_02807,Basic,2022-02-08,South
CUST_02808,Standard,2022-07-23,North
CUST_02809,Basic,2023-09-10,East
CUST_02810,Basic,2023-02-09,East
CUST_02811,Basic,2022-06-08,East
CUST_02812,Basic,2023-12-28,East
CUST_02813,Basic,2022-02-28,East
CUST_02814,Premium,2023-04-25,West
CUST_02815,Standard,2023-01-09,East
CUST_02816,Basic,2023-02-24,West
CUST_02817,Basic,2022-01-21,West
CUST_02818,Basic,2022-09-27,West
CUST_02819,Standard,2022-10-24,North
CUST_02820,Standard,2023-11-09,South
CUST_02821,Standard,2022-07-23,South
CUST_02822,Premium,2022-04-08,West
CUST_02823,Standard,2022-03-13,North
CUST_02824,Basic,2022-08-21,West
CUST_02825,Basic,2022-03-21,West
CUST_02826,Basic,2023-09-11,East
CUST_02827,Standard,2023-01-30,South
CUST_02828,Standard,2022-01-27,North
CUST_02829,Basic,2023-12-17,East
CUST_02830,Standard,2023-12-11,East
CUST_02831,Basic,2022-12-13,East
CUST_02832,Standard,2023-01-10,South
CUST_02833,Standard,2022-07-04,North
CUST_02834,Basic,2023-10-17,East
CUST_02835,Basic,2023-01-10,West
CUST_02836,Premium,2022-12-08,East
CUST_02837,Basic,2023-10-24,West
CUST_02838,Basic,2022-10-30,North
CUST_02839,Standard,2023-06-10,East
CUST_02840,Premium,2022-12-12,East
CUST_02841,Standard,2022-05-05,North
CUST_02842,Basic,2023-02-15,South
CUST_02843,Standard,2023-07-25,North
CUST_02844,Premium,2023-06-11,South
CUST_02845,Standard,2023-04-03,North
CUST_02846,Standard,2023-04-13,East
CUST_02847,Basic,2023-03-31,East
CUST_02848,Basic,2023-04-28,West
CUST_02849,Basic,2023-02-02,West
CUST_02850,Premium,2022-08-07,South
CUST_02851,Standard,2023-10-28,South
CUST_02852,Basic,2022-09-15,East
CUST_02853,Standard,2023-10-29,North
CUST_02854,Basic,2022-05-20,North
CUST_02855,Premium,2022-04-10,East
CUST_02856,Basic,2022-05-04,North
CUST_02857,Basic,2022-06-20,South
CUST_02858,Standard,2023-07-19,West
CUST_02859,Standard,2022-08-02,North
CUST_02860,Premium,2022-12-31,West
CUST_02861,Basic,2023-10-10,North
CUST_02862,Basic,2023-06-02,North
CUST_02863,Basic,2023-10-16,North
CUST_02864,Standard,2023-08-13,East
CUST_02865,Basic,2022-01-29,South
CUST_02866,Basic,2023-02-01,North
CUST_02867,Standard,2023-10-11,North
CUST_02868,Basic,2022-10-25,South
CUST_02869,Basic,2023-01-08,West
CUST_02870,Basic,2023-08-16,East
CUST_02871,Basic,2023-02-22,East
CUST_02872,Premium,2023-11-27,North
CUST_02873,Premium,2022-01-13,North
CUST_02874,Basic,2023-11-13,West
CUST_02875,Premium,2022-03-18,East
CUST_02876,Basic,2023-08-28,South
CUST_02877,Standard,2023-07-04,East
CUST_02878,Premium,2022-06-18,North
CUST_02879,Basic,2023-08-18,North
CUST_02880,Standard,2023-06-17,West
CUST_02881,Basic,2022-01-23,South
CUST_02882,Standard,2023-10-20,North
CUST_02883,Standard,2023-06-21,North
CUST_02884,Standard,2023-07-18,North
CUST_02885,Basic,2023-12-05,North
CUST_02886,Premium,2022-06-29,West
CUST_02887,Basic,2022-11-13,West
CUST_02888,Basic,2022-11-03,West
CUST_02889,Basic,2023-03-30,East
CUST_02890,Standard,2022-12-27,South
CUST_02891,Basic,2023-03-03,East
CUST_02892,Premium,2023-11-11,East
CUST_02893,Basic,2023-10-07,West
CUST_02894,Basic,2023-12-10,North
CUST_02895,Basic,2022-11-17,East
CUST_02896,Basic,2023-02-15,South
CUST_02897,Standard,2022-06-29,South
CUST_02898,Premium,2022-11-20,South
CUST_02899,Standard,2023-08-03,North
CUST_02900,Standard,2023-10-24,East
CUST_02901,Basic,2022-02-03,East
CUST_02902,Standard,2023-08-30,South
CUST_02903,Basic,2022-09-10,North
CUST_02904,Basic,2023-09-10,East
CUST_02905,Basic,2022-08-09,North
CUST_02906,Basic,2022-07-05,North
CUST_02907,Basic,2022-03-24,South
CUST_02908,Basic,2022-04-26,West
CUST_02909,Basic,2023-11-25,East
CUST_02910,Basic,2023-08-19,East
CUST_02911,Basic,2022-09-05,East
CUST_02912,Basic,2023-01-13,North
CUST_02913,Basic,2023-08-05,West
CUST_02914,Standard,2022-03-12,East
CUST_02915,Basic,2022-03-17,South
CUST_02916,Basic,2022-06-07,North
CUST_02917,Standard,2022-03-16,East
CUST_02918,Premium,2022-05-08,East
CUST_02919,Standard,2022-04-17,South
CUST_02920,Basic,2022-12-30,East
CUST_02921,Standard,2022-01-09,East
CUST_02922,Standard,2022-05-31,West
CUST_02923,Basic,2022-01-28,East
CUST_02924,Standard,2022-05-31,South
CUST_02925,Premium,2023-06-16,West
CUST_02926,Standard,2023-10-21,North
CUST_02927,Basic,2022-02-14,South
CUST_02928,Basic,2022-09-03,North
CUST_02929,Basic,2023-05-28,West
CUST_02930,Basic,2023-03-15,South
CUST_02931,Premium,2022-08-18,South
CUST_02932,Standard,2023-01-13,West
CUST_02933,Premium,2022-11-16,South
CUST_02934,Basic,2022-09-22,East
CUST_02935,Standard,2022-12-24,North
CUST_02936,Basic,2023-06-14,South
CUST_02937,Standard,2023-09-09,South
CUST_02938,Basic,2022-08-03,South
CUST_02939,Basic,2022-05-22,West
CUST_02940,Basic,2023-07-22,North
CUST_02941,Basic,2022-07-28,North
CUST_02942,Basic,2023-03-29,West
CUST_02943,Standard,2023-05-08,West
CUST_02944,Basic,2023-12-06,South
CUST_02945,Basic,2022-07-17,South
CUST_02946,Premium,2023-05-04,North
CUST_02947,Basic,2023-11-18,West
CUST_02948,Standard,2022-07-10,East
CUST_02949,Basic,2022-10-16,East
CUST_02950,Standard,2023-12-04,East
CUST_02951,Basic,2022-06-22,North
CUST_02952,Standard,2023-09-07,North
CUST_02953,Standard,2022-12-16,North
CUST_02954,Premium,2023-09-08,West
CUST_02955,Basic,2022-04-21,West
CUST_02956,Premium,2023-02-14,North
CUST_02957,Standard,2022-11-02,South
CUST_02958,Basic,2022-09-06,South
CUST_02959,Basic,2023-06-22,South
CUST_02960,Basic,2022-04-30,East
CUST_02961,Standard,2022-01-11,North
CUST_02962,Premium,2023-01-28,East
CUST_02963,Premium,2022-04-04,West
CUST_02964,Standard,2022-07-04,East
CUST_02965,Standard,2023-09-13,West
CUST_02966,Standard,2023-09-06,West
CUST_02967,Basic,2023-07-21,South
CUST_02968,Standard,2022-03-28,North
CUST_02969,Basic,2022-11-17,West
CUST_02970,Premium,2022-02-17,West
CUST_02971,Basic,2023-02-27,West
CUST_02972,Premium,2022-10-19,North
CUST_02973,Premium,2023-08-01,South
CUST_02974,Basic,2023-05-13,South
CUST_02975,Premium,2022-08-22,North
CUST_02976,Basic,2023-06-14,South
CUST_02977,Standard,2023-11-12,South
CUST_02978,Basic,2023-04-20,South
CUST_02979,Standard,2023-05-30,North
CUST_02980,Basic,2022-01-16,South
CUST_02981,Standard,2023-09-03,East
CUST_02982,Standard,2023-10-24,South
CUST_02983,Basic,2022-03-18,West
CUST_02984,Basic,2022-01-25,East
CUST_02985,Basic,2022-01-24,East
CUST_02986,Standard,2023-03-08,South
CUST_02987,Premium,2023-06-05,West
CUST_02988,Basic,2022-07-31,North
CUST_02989,Basic,2022-12-09,South
CUST_02990,Standard,2022-10-16,South
CUST_02991,Premium,2023-01-03,West
CUST_02992,Basic,2023-03-19,West
CUST_02993,Basic,2023-07-12,South
CUST_02994,Standard,2022-02-27,East
CUST_02995,Basic,2022-05-14,South
CUST_02996,Premium,2022-12-01,South
CUST_02997,Standard,2023-02-06,East
CUST_02998,Basic,2022-10-02,West
CUST_02999,Basic,2022-12-15,East
CUST_03000,Basic,2023-04-20,West
